date,weekdays,price,production,area,CPI,P.Gas,R.Gas,diesel,avg.temp,precipitation,wind.speed,avg.humid,t.sunhour,t.insolation,snow.depth,avg.gtemp,CHN.volume,USA.volume,ITA.volume,CHL.volume,ESP.volume
2020. 2. 14,금,22500,8904.352941,324.7058824,100.16,1909.55,1619.78,1454.98,8.1,0,1.2,70.3,8.7,13.13,0,6.9,756.09,1539.04,1031.02,652,96.02
2020. 2. 17,월,25000,8904.352941,324.7058824,100.16,1907.76,1615.73,1449.8,-5.9,1,3.4,64.3,3.2,7.08,5.5,0.3,756.09,1539.04,1031.02,652,96.02
2020. 2. 18,화,15000,8904.352941,324.7058824,100.16,1906.8,1614.69,1449.03,-4.1,0,2.3,44,10.1,16.78,2,-0.1,756.09,1539.04,1031.02,652,96.02
2020. 2. 19,수,24000,8904.352941,324.7058824,100.16,1906.02,1613.13,1446.58,1,0,1.5,56.8,7.4,12.13,0,1.8,756.09,1539.04,1031.02,652,96.02
2020. 2. 20,목,20000,8904.352941,324.7058824,100.16,1903.63,1612.1,1445.02,4.6,0,1.7,62.6,9.4,13.71,0,4,756.09,1539.04,1031.02,652,96.02
2020. 2. 21,금,20000,8904.352941,324.7058824,100.16,1903.5,1611.16,1443.88,6.7,4.2,2.2,66.3,1.1,6.5,0,4.4,756.09,1539.04,1031.02,652,96.02
2020. 2. 24,월,20000,8904.352941,324.7058824,100.16,1902.94,1610.8,1443.46,7,0,1.6,51.8,7.7,13.21,0,6.1,756.09,1539.04,1031.02,652,96.02
2020. 2. 25,화,20000,8904.352941,324.7058824,100.16,1902.86,1609.65,1442.49,6.7,16.6,4.2,73.5,0.6,4.11,0,6,756.09,1539.04,1031.02,652,96.02
2020. 2. 26,수,20000,8904.352941,324.7058824,100.16,1901.92,1608.73,1441.27,6.4,0,2.1,59.6,4.8,10.45,0,5.4,756.09,1539.04,1031.02,652,96.02
2020. 2. 27,목,20000,8904.352941,324.7058824,100.16,1901.61,1608.01,1440.34,6.1,0,2,54,10.4,16.77,0,6,756.09,1539.04,1031.02,652,96.02
2020. 2. 28,금,20000,8904.352941,324.7058824,100.16,1901.1,1605.87,1437.87,4.5,3.9,1.4,79.4,0,2.41,0,4.7,756.09,1539.04,1031.02,652,96.02
2020. 3. 2,월,21500,8904.352941,324.7058824,99.94,1899.04,1602.48,1433.86,3.4,0,2.7,55.3,10,17.08,0,5,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 3,화,17500,8904.352941,324.7058824,99.94,1897.62,1600.04,1431.14,4.8,0,2.6,57,4.1,10.62,0,3.7,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 4,수,21500,8904.352941,324.7058824,99.94,1896.28,1598.47,1429.49,2.2,0,3.7,53.4,6.6,10.41,0,4,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 5,목,20000,8904.352941,324.7058824,99.94,1894.87,1596.86,1427.22,1.4,0,2.5,47.5,10.9,19.25,0,3.8,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 6,금,22500,8904.352941,324.7058824,99.94,1893.02,1594.1,1424.39,3.7,0,1.6,46.8,10.6,16.82,0,4.5,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 9,월,22500,8904.352941,324.7058824,99.94,1890.12,1590.36,1420.28,11.1,0,1.8,37.6,7.1,14.19,0,9.7,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 10,화,20000,8904.352941,324.7058824,99.94,1886.78,1585.97,1415.25,6.4,11.8,2.8,78.4,0,2.72,0,6.5,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 11,수,22500,8904.352941,324.7058824,99.94,1882.87,1581.16,1409.41,3.8,0,3.3,41.8,11.2,20.72,0,4.8,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 12,목,20000,8904.352941,324.7058824,99.94,1880.25,1578.03,1405.28,6.8,0,2.5,49.8,8.1,14.32,0,5.5,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 13,금,24000,8904.352941,324.7058824,99.94,1876.74,1573.61,1400.82,4.9,0.5,3.3,41,9.7,17.82,0,7.7,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 16,월,25000,8904.352941,324.7058824,99.94,1872.36,1566.32,1392.85,3.6,0,2.8,42.4,11.3,21.18,0,6.1,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 17,화,25000,8904.352941,324.7058824,99.94,1868.2,1561,1386.66,6.6,0,2.1,65.8,4.2,6.89,0,7.5,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 18,수,24000,8904.352941,324.7058824,99.94,1860.82,1554.4,1379.79,10,0,1.8,45.8,11.1,20.66,0,9.8,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 19,목,24000,8904.352941,324.7058824,99.94,1855.68,1548.71,1373.74,9.1,0,4.8,49,7.7,15.51,0,9.9,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 20,금,24000,8904.352941,324.7058824,99.94,1850.59,1542.08,1366.57,8.8,0,3.1,39.6,11,20.58,0,9.9,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 23,월,21000,8904.352941,324.7058824,99.94,1843.51,1531.87,1354.6,10.6,0,1.9,37.9,11.5,20.72,0,12.6,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 24,화,21000,8904.352941,324.7058824,99.94,1837.14,1524.76,1347.67,11.4,0,1.8,35,11.5,21.06,0,13.2,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 25,수,21000,8904.352941,324.7058824,99.94,1831.62,1517.36,1339.95,12.5,0,1.9,33.6,9.2,19.29,0,13.9,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 26,목,22000,8904.352941,324.7058824,99.94,1826.81,1511.57,1333.31,14.8,1.8,1.9,53.8,4.3,11.97,0,13.5,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 27,금,22000,8904.352941,324.7058824,99.94,1820.35,1504.16,1325.84,11.9,2,3.3,56.4,7.4,17.04,0,14.4,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 30,월,24000,8904.352941,324.7058824,99.94,1810.78,1491.62,1312.77,10.2,0,1.8,38.4,11.7,22.73,0,13.3,1380.02,1358.08,1237.01,0.007,113.5
2020. 3. 31,화,20000,8904.352941,324.7058824,99.94,1803.97,1483.86,1305.57,11.9,0,2,34.5,10,20.68,0,14.5,1380.02,1358.08,1237.01,0.007,113.5
2020. 4. 1,수,21000,8904.352941,324.7058824,99.5,1797.17,1477.85,1299.91,11.3,0,3.7,35.6,8.6,19.12,0,15,1192.71,1902.031,1031,97,95
2020. 4. 2,목,20000,8904.352941,324.7058824,99.5,1790.2,1470.86,1292.68,9.3,0,2.3,41.4,10.6,21.25,0,13.1,1192.71,1902.031,1031,97,95
2020. 4. 3,금,22500,8904.352941,324.7058824,99.5,1784.37,1462.49,1283.83,10,0,2.7,53.8,10.7,22.56,0,14.2,1192.71,1902.031,1031,97,95
2020. 4. 6,월,24000,8904.352941,324.7058824,99.5,1777.5,1453.7,1274.17,9.3,0,2.4,38.3,11.4,22.51,0,13.8,1192.71,1902.031,1031,97,95
2020. 4. 7,화,20000,8904.352941,324.7058824,99.5,1770.93,1447.83,1269.94,10.6,0,2.5,56.6,9,19.3,0,14.8,1192.71,1902.031,1031,97,95
2020. 4. 8,수,21000,8904.352941,324.7058824,99.5,1767.82,1443.41,1263.71,9.4,0,3.5,25.5,12.3,24.86,0,14.3,1192.71,1902.031,1031,97,95
2020. 4. 9,목,17500,8904.352941,324.7058824,99.5,1763.85,1438.67,1259.37,8.9,0,2.8,44.6,11.8,24.79,0,14,1192.71,1902.031,1031,97,95
2020. 4. 10,금,21500,8904.352941,324.7058824,99.5,1761.29,1435.47,1255.98,10.7,0,2.4,52.6,9.2,21.07,0,17,1192.71,1902.031,1031,97,95
2020. 4. 13,월,20000,8904.352941,324.7058824,99.5,1756.94,1428.32,1249.64,12.4,0,3.1,39.4,12.2,26.02,0,18,1192.71,1902.031,1031,97,95
2020. 4. 14,화,20000,8904.352941,324.7058824,99.5,1751.15,1422.77,1244.56,13,0,2.4,46.8,12.1,25.93,0,18.7,1192.71,1902.031,1031,97,95
2020. 4. 15,수,0,8904.352941,324.7058824,99.5,1746.22,1418.61,1240.78,13.2,0,2.2,39.8,10,21.49,0,17.5,1192.71,1902.031,1031,97,95
2020. 4. 16,목,19500,8904.352941,324.7058824,99.5,1744.13,1416.72,1239.09,16,0,2.3,39.9,10.6,22.96,0,20.1,1192.71,1902.031,1031,97,95
2020. 4. 17,금,20500,8904.352941,324.7058824,99.5,1738.83,1412.32,1234.64,12.5,6.5,2.4,77.8,0.3,4.23,0,12.1,1192.71,1902.031,1031,97,95
2020. 4. 20,월,18500,8904.352941,324.7058824,99.5,1728.23,1400.51,1223.68,10,0.1,3.3,73,1.3,7.34,0,10.2,1192.71,1902.031,1031,97,95
2020. 4. 21,화,18500,8904.352941,324.7058824,99.5,1719.66,1392.91,1215.97,7.4,0,4.4,49,10.1,23.63,0,12.2,1192.71,1902.031,1031,97,95
2020. 4. 22,수,17000,8904.352941,324.7058824,99.5,1713.79,1388.37,1211.85,6,0,4,46.8,5.3,15.89,0,9.8,1192.71,1902.031,1031,97,95
2020. 4. 23,목,16500,8904.352941,324.7058824,99.5,1708.44,1383.95,1207.47,7.9,0,3.7,47.8,11.8,25.72,0,12.7,1192.71,1902.031,1031,97,95
2020. 4. 24,금,16500,8904.352941,324.7058824,99.5,1703.73,1380.58,1203.5,9.9,0,3.9,55.6,12,26.61,0,14.5,1192.71,1902.031,1031,97,95
2020. 4. 27,월,14000,8904.352941,324.7058824,99.5,1699.71,1372.19,1195.49,12.9,0,2.8,49.8,9.7,22.98,0,17.1,1192.71,1902.031,1031,97,95
2020. 4. 28,화,14500,8904.352941,324.7058824,99.5,1695.9,1367.86,1190.67,13.9,0,3,50,12.6,26.97,0,20.1,1192.71,1902.031,1031,97,95
2020. 4. 29,수,13500,8904.352941,324.7058824,99.5,1688.24,1361.22,1183.88,14.9,0,2.6,48.6,12.2,26.1,0,21.1,1192.71,1902.031,1031,97,95
2020. 4. 30,목,0,8904.352941,324.7058824,99.5,1684.45,1358.67,1179.86,17.1,0,2.7,57.1,8.2,24.03,0,23,1192.71,1902.031,1031,97,95
2020. 5. 1,금,0,8904.352941,324.7058824,99.44,1681.63,1355.5,1176.89,20.2,0,2.7,73.6,6.1,18.96,0,25.7,2428,1767.06,851,134,89
2020. 5. 4,월,12000,8904.352941,324.7058824,99.44,1678.78,1351.72,1172.29,20.2,0,2.7,63.9,10.1,25.42,0,28.9,2428,1767.06,851,134,89
2020. 5. 5,화,0,8904.352941,324.7058824,99.44,1677.36,1349.13,1169.79,16,0,1.9,67.9,3.3,9.41,0,17.1,2428,1767.06,851,134,89
2020. 5. 6,수,12000,8904.352941,324.7058824,99.44,1676.9,1348.2,1168.35,19.4,0,2.1,50,12.8,28.51,0,26.5,2428,1767.06,851,134,89
2020. 5. 7,목,11000,8904.352941,324.7058824,99.44,1675.59,1346.19,1166.44,20.7,0,2.5,32.5,8.7,23.93,0,25.7,2428,1767.06,851,134,89
2020. 5. 8,금,9500,8904.352941,324.7058824,99.44,1672.94,1344.91,1164.6,19.9,2.3,2.4,32.8,7.5,23.26,0,27.3,2428,1767.06,851,134,89
2020. 5. 11,월,7500,8904.352941,324.7058824,99.44,1672.44,1343.23,1163.12,16.5,3.4,3,61,7.2,22.98,0,20.2,2428,1767.06,851,134,89
2020. 5. 12,화,7500,8904.352941,324.7058824,99.44,1671.25,1342.07,1161.97,14.3,0.7,2.9,69.4,5,13.6,0,17.6,2428,1767.06,851,134,89
2020. 5. 13,수,7500,8904.352941,324.7058824,99.44,1671.39,1340.43,1160.83,16.1,0,2.8,47.3,13,29.7,0,20.5,2428,1767.06,851,134,89
2020. 5. 14,목,7000,8904.352941,324.7058824,99.44,1670.06,1340.02,1160.21,19.3,0,2,35.4,6.6,20.64,0,21.8,2428,1767.06,851,134,89
2020. 5. 15,금,7500,8904.352941,324.7058824,99.44,1668.88,1339.78,1160.37,16.1,12,3,81.4,0,3.43,0,15.9,2428,1767.06,851,134,89
2020. 5. 18,월,7750,8904.352941,324.7058824,99.44,1669.99,1340.26,1160.89,19.1,29.8,2.4,79.4,3.2,14.07,0,21.6,2428,1767.06,851,134,89
2020. 5. 19,화,8000,8904.352941,324.7058824,99.44,1670.33,1342.16,1161.98,13,19,3.2,73.6,3,15.29,0,16.1,2428,1767.06,851,134,89
2020. 5. 20,수,8500,8904.352941,324.7058824,99.44,1671.42,1342.76,1162.51,14.4,0,1.9,60.4,4.5,20.91,0,17.3,2428,1767.06,851,134,89
2020. 5. 21,목,9500,8904.352941,324.7058824,99.44,1672.5,1344.41,1163.33,17.4,0,2.1,56.1,9.4,24.35,0,20.5,2428,1767.06,851,134,89
2020. 5. 22,금,9500,8904.352941,324.7058824,99.44,1673.43,1347.17,1166.08,18.5,0,1.9,68.5,0.7,13.07,0,20,2428,1767.06,851,134,89
2020. 5. 25,월,11000,8904.352941,324.7058824,99.44,1676.57,1352.93,1171.05,16.6,0,2.1,81,2.5,16.88,0,20.3,2428,1767.06,851,134,89
2020. 5. 26,화,10500,8904.352941,324.7058824,99.44,1676.84,1357.04,1174.74,16.2,1.5,2.1,81.9,4.8,18.49,0,19.2,2428,1767.06,851,134,89
2020. 5. 27,수,10500,8904.352941,324.7058824,99.44,1679.26,1361.24,1179.04,17.4,0,2.6,68.5,13.2,30.06,0,21.4,2428,1767.06,851,134,89
2020. 5. 28,목,12000,8904.352941,324.7058824,99.44,1681.15,1364.27,1181.53,18.7,0,1.9,62.8,8.4,22.83,0,20.5,2428,1767.06,851,134,89
2020. 5. 29,금,12000,8904.352941,324.7058824,99.44,1683.59,1366.97,1183.41,20.7,0,2,65.6,12.7,28.09,0,24.3,2428,1767.06,851,134,89
2020. 6. 1,월,11000,8904.352941,324.7058824,99.71,1686.89,1371.81,1187.49,19.7,0.4,3.4,64.3,11.5,30.35,0,26.6,1180.06,1572.02,1199.1,16,76.31
2020. 6. 2,화,9500,8904.352941,324.7058824,99.71,1688.63,1373.84,1190.24,17.9,2,2.2,71,0.2,5.89,0,18.3,1180.06,1572.02,1199.1,16,76.31
2020. 6. 3,수,8000,8904.352941,324.7058824,99.71,1690.91,1376.95,1192.94,22,0,2.4,73.3,9.5,24.64,0,27.1,1180.06,1572.02,1199.1,16,76.31
2020. 6. 4,목,8000,8904.352941,324.7058824,99.71,1692.08,1380.14,1195.84,21.9,0.2,2.7,81.1,4.7,19.77,0,26.8,1180.06,1572.02,1199.1,16,76.31
2020. 6. 5,금,7500,8904.352941,324.7058824,99.71,1693.51,1384.66,1199.54,23,0,1.8,69.4,8.8,23.36,0,29.8,1180.06,1572.02,1199.1,16,76.31
2020. 6. 8,월,7500,8904.352941,324.7058824,99.71,1695.06,1396,1210,25,0,2.1,63.6,11.3,26.13,0,32.7,1180.06,1572.02,1199.1,16,76.31
2020. 6. 9,화,6500,8904.352941,324.7058824,99.71,1701.01,1403.98,1216.78,26.7,0,2.3,51.6,12.9,28.36,0,34.1,1180.06,1572.02,1199.1,16,76.31
2020. 6. 10,수,7500,8904.352941,324.7058824,99.71,1704.81,1408.47,1220.71,25.8,6.2,2,63.8,5.2,18.85,0,32.8,1180.06,1572.02,1199.1,16,76.31
2020. 6. 11,목,7500,8904.352941,324.7058824,99.71,1707.37,1414.84,1226.16,26.1,0,2.2,68.3,8,26.03,0,30.1,1180.06,1572.02,1199.1,16,76.31
2020. 6. 12,금,7000,8904.352941,324.7058824,99.71,1710.1,1418.72,1229.92,24.7,0,1.7,68.6,0.5,11.51,0,25.8,1180.06,1572.02,1199.1,16,76.31
2020. 6. 15,월,6000,8904.352941,324.7058824,99.71,1712.62,1425.44,1235.91,23,0,2.8,62.3,10.1,26.53,0,31.1,1180.06,1572.02,1199.1,16,76.31
2020. 6. 16,화,6000,8904.352941,324.7058824,99.71,1717.68,1428.23,1238.35,24.4,0,2.2,63,7.5,24.74,0,32.2,1180.06,1572.02,1199.1,16,76.31
2020. 6. 17,수,7000,8904.352941,324.7058824,99.71,1720.01,1430.14,1240.32,24.3,0,2,58.6,5.9,21.25,0,31.1,1180.06,1572.02,1199.1,16,76.31
2020. 6. 18,목,7000,8904.352941,324.7058824,99.71,1720.05,1431.91,1241.71,23.4,0,1.6,61.4,0.1,11,0,26.7,1180.06,1572.02,1199.1,16,76.31
2020. 6. 19,금,7150,8904.352941,324.7058824,99.71,1719.89,1433.78,1243.35,24.7,0.1,2.1,61.4,6,19.6,0,29.6,1180.06,1572.02,1199.1,16,76.31
2020. 6. 22,월,8150,8904.352941,324.7058824,99.71,1722.88,1437.3,1246.75,28.6,0,2,50.5,13.3,28.95,0,36.3,1180.06,1572.02,1199.1,16,76.31
2020. 6. 23,화,8650,8904.352941,324.7058824,99.71,1724.66,1439.86,1249.1,27.3,0,1.9,53.5,5.1,16.97,0,32.1,1180.06,1572.02,1199.1,16,76.31
2020. 6. 24,수,10000,8904.352941,324.7058824,99.71,1725.91,1440.85,1250.34,22.3,37.6,2.7,83.5,0,2.91,0,22.7,1180.06,1572.02,1199.1,16,76.31
2020. 6. 25,목,11150,8904.352941,324.7058824,99.71,1727.41,1443.37,1252.62,21.6,13.3,2.2,91,0.1,6.11,0,23,1180.06,1572.02,1199.1,16,76.31
2020. 6. 26,금,10650,8904.352941,324.7058824,99.71,1727.91,1444.26,1253.46,21.8,2.1,3.2,82.1,3.1,13.03,0,22.9,1180.06,1572.02,1199.1,16,76.31
2020. 6. 29,월,10150,8904.352941,324.7058824,99.71,1730.53,1447.08,1256.17,23.8,11.9,2.4,77,1.7,8.4,0,23.9,1180.06,1572.02,1199.1,16,76.31
2020. 6. 30,화,9800,8904.352941,324.7058824,99.71,1732.65,1449.31,1258.12,20.1,64.7,4,83,0,6.2,0,20.8,1180.06,1572.02,1199.1,16,76.31
2020. 7. 1,수,9000,8904.352941,324.7058824,99.63,1733.09,1449.19,1258.08,21.1,0,1.9,79.3,0.2,9.47,0,21.3,1406.06,1833.02,1434.1,192,70
2020. 7. 2,목,9800,8904.352941,324.7058824,99.63,1733.8,1450.34,1259.09,24.2,0,1.9,74.5,5.4,19.15,0,24.5,1406.06,1833.02,1434.1,192,70
2020. 7. 3,금,10300,8904.352941,324.7058824,99.63,1733.97,1450.71,1259.65,25.5,0.1,2.6,63.5,9.6,27.47,0,28.6,1406.06,1833.02,1434.1,192,70
2020. 7. 6,월,10300,8904.352941,324.7058824,99.63,1735.74,1452.17,1260.73,25.6,0,2.1,66.6,5,19.28,0,28.5,1406.06,1833.02,1434.1,192,70
2020. 7. 7,화,10300,8904.352941,324.7058824,99.63,1735.94,1452.68,1261.33,24.1,0,2.5,75.5,4,15.15,0,28.3,1406.06,1833.02,1434.1,192,70
2020. 7. 8,수,10800,8904.352941,324.7058824,99.63,1735.15,1452.58,1261.15,25.5,0,2,71.9,10,25.81,0,30.5,1406.06,1833.02,1434.1,192,70
2020. 7. 9,목,11000,8904.352941,324.7058824,99.63,1735.06,1452.6,1261.11,27.5,0,1.7,64.6,7.7,23.1,0,31.9,1406.06,1833.02,1434.1,192,70
2020. 7. 10,금,11000,8904.352941,324.7058824,99.63,1735.6,1452.53,1260.79,24.5,2.2,2.8,75,3.1,12.3,0,25.2,1406.06,1833.02,1434.1,192,70
2020. 7. 13,월,11150,8904.352941,324.7058824,99.63,1736.63,1453,1261.36,18.7,47.6,4,94.8,0,4.58,0,20.1,1406.06,1833.02,1434.1,192,70
2020. 7. 14,화,11150,8904.352941,324.7058824,99.63,1736.11,1453.35,1261.58,20.3,11.5,2.8,79.4,0.1,12.46,0,22.6,1406.06,1833.02,1434.1,192,70
2020. 7. 15,수,11150,8904.352941,324.7058824,99.63,1737.17,1453.42,1262.1,23.4,0,2,63.1,9.3,26.6,0,26.4,1406.06,1833.02,1434.1,192,70
2020. 7. 16,목,14150,8904.352941,324.7058824,99.63,1738.18,1453.94,1262.11,25,0,1.8,70.9,10.2,25.76,0,27.4,1406.06,1833.02,1434.1,192,70
2020. 7. 17,금,14150,8904.352941,324.7058824,99.63,1741.35,1454.03,1262.38,26,0,1.9,72,7.5,22.28,0,28.3,1406.06,1833.02,1434.1,192,70
2020. 7. 20,월,15500,8904.352941,324.7058824,99.63,1740.27,1454.67,1263.08,23.8,3.6,3.7,86.3,0,5.15,0,23.8,1406.06,1833.02,1434.1,192,70
2020. 7. 21,화,15500,8904.352941,324.7058824,99.63,1738.94,1454.92,1263.16,25,0,1.6,77,4,17.83,0,25.6,1406.06,1833.02,1434.1,192,70
2020. 7. 22,수,16300,8904.352941,324.7058824,99.63,1738.6,1454.52,1263.02,23.7,11.5,1.6,89.3,0,4.5,0,24,1406.06,1833.02,1434.1,192,70
2020. 7. 23,목,16300,8904.352941,324.7058824,99.63,1739.04,1455.14,1263.46,21.1,103.1,3.6,95.5,0,2.72,0,21.8,1406.06,1833.02,1434.1,192,70
2020. 7. 24,금,16800,8904.352941,324.7058824,99.63,1739.15,1455.05,1263.31,22.5,2.9,4.6,74.3,1,10.46,0,21.2,1406.06,1833.02,1434.1,192,70
2020. 7. 27,월,13800,8904.352941,324.7058824,99.63,1739.4,1454.86,1263.13,24.3,2.2,2.2,86.4,0,7.72,0,25.2,1406.06,1833.02,1434.1,192,70
2020. 7. 28,화,13800,8904.352941,324.7058824,99.63,1739.67,1454.77,1263.09,24.4,0.4,2,84.8,0,8.38,0,25,1406.06,1833.02,1434.1,192,70
2020. 7. 29,수,13800,8904.352941,324.7058824,99.63,1739.81,1454.42,1263.24,23.7,50.1,2,95.8,0,3.18,0,23.9,1406.06,1833.02,1434.1,192,70
2020. 7. 30,목,13800,8904.352941,324.7058824,99.63,1738.92,1454.61,1263.17,25.3,0.1,2.1,85.5,3,15.34,0,26.9,1406.06,1833.02,1434.1,192,70
2020. 7. 31,금,16000,8904.352941,324.7058824,99.63,1738.92,1454.51,1262.69,26.2,1.5,2,81.9,5,14.5,0,27.2,1406.06,1833.02,1434.1,192,70
2020. 8. 3,월,11000,8904.352941,324.7058824,100.19,1741.08,1456.41,1265.15,25,102.6,3,96.3,0,3.09,0,25.1,1129.01,1286.03,926,243,130
2020. 8. 4,화,11000,8904.352941,324.7058824,100.19,1740.56,1456.19,1265.04,27,3.9,3.5,89.3,0.4,8.06,0,26.9,1129.01,1286.03,926,243,130
2020. 8. 5,수,12500,8904.352941,324.7058824,100.19,1741.57,1455.86,1264.8,26.5,18.5,1.9,92.1,0.1,5.02,0,26.7,1129.01,1286.03,926,243,130
2020. 8. 6,목,14000,8904.352941,324.7058824,100.19,1741.16,1456.54,1265.51,24.1,75.7,3.3,92.8,0.2,6.74,0,24.8,1129.01,1286.03,926,243,130
2020. 8. 7,금,15800,8904.352941,324.7058824,100.19,1741.11,1455.68,1264.73,24.3,0,1.8,85.3,0,6.7,0,24.8,1129.01,1286.03,926,243,130
2020. 8. 10,월,16650,8904.352941,324.7058824,100.19,1740.58,1455.67,1264.53,26.5,44.6,2,91.6,0.2,7.77,0,26.4,1129.01,1286.03,926,243,130
2020. 8. 11,화,15000,8904.352941,324.7058824,100.19,1740.65,1455.69,1264.89,24.6,97,2.2,92.5,0.5,7.44,0,25.2,1129.01,1286.03,926,243,130
2020. 8. 12,수,15000,8904.352941,324.7058824,100.19,1740.47,1455.35,1263.9,27.2,0,1.9,83.9,2.1,13.62,0,28.3,1129.01,1286.03,926,243,130
2020. 8. 13,목,16150,8904.352941,324.7058824,100.19,1740.25,1455.53,1264.2,28,0,2.5,82.4,0.2,7.96,0,27.4,1129.01,1286.03,926,243,130
2020. 8. 14,금,16500,8904.352941,324.7058824,100.19,1740.29,1455.43,1264.34,27.1,0.4,3.5,86.1,0,4.14,0,26.3,1129.01,1286.03,926,243,130
2020. 8. 17,월,0,8904.352941,324.7058824,100.19,1739.24,1456.72,1265.37,28.2,0,2.3,77.9,5.8,18.44,0,29,1129.01,1286.03,926,243,130
2020. 8. 18,화,16500,8904.352941,324.7058824,100.19,1742.21,1457.71,1266.6,27.5,0,1.6,76.3,7.9,19.81,0,29.1,1129.01,1286.03,926,243,130
2020. 8. 19,수,17150,8904.352941,324.7058824,100.19,1739.88,1457.62,1266.34,27.1,0,2,76.8,9.4,22.54,0,28.6,1129.01,1286.03,926,243,130
2020. 8. 20,목,17150,8904.352941,324.7058824,100.19,1740.1,1457.96,1266.73,27.7,0,1.7,76,3.1,15.16,0,27.6,1129.01,1286.03,926,243,130
2020. 8. 21,금,22500,8904.352941,324.7058824,100.19,1740.01,1457.98,1266.83,26.6,2.5,1.6,83.1,0.8,8.74,0,27.6,1129.01,1286.03,926,243,130
2020. 8. 24,월,18300,8904.352941,324.7058824,100.19,1738.71,1457.62,1266.45,27.8,0,2.2,71.6,8.8,20.25,0,28.6,1129.01,1286.03,926,243,130
2020. 8. 25,화,18300,8904.352941,324.7058824,100.19,1738.91,1457.33,1266.08,29.9,0,2.1,69.5,7.6,21.21,0,30.5,1129.01,1286.03,926,243,130
2020. 8. 26,수,18000,8904.352941,324.7058824,100.19,1738.82,1456.57,1265.62,30.2,0.6,3.4,68.3,7.5,19.68,0,29.3,1129.01,1286.03,926,243,130
2020. 8. 27,목,18000,8904.352941,324.7058824,100.19,1738.93,1457.11,1265.64,27.1,8.7,3.6,84.6,0.5,5.5,0,27.2,1129.01,1286.03,926,243,130
2020. 8. 28,금,26150,8904.352941,324.7058824,100.19,1739.22,1456.82,1265.64,27.3,13.6,1.6,89.1,2,10.18,0,28.1,1129.01,1286.03,926,243,130
2020. 8. 31,월,22500,8904.352941,324.7058824,100.19,1738.99,1457.05,1265.59,26.4,0,2.8,77.9,1.9,12.25,0,27.2,1129.01,1286.03,926,243,130
2020. 9. 1,화,21300,8904.352941,324.7058824,100.74,1734.14,1455.53,1263.9,26.6,0,1.9,72.4,1,11.35,0,27,359.04,1596.03,1149.003,113,82
2020. 9. 2,수,21300,8904.352941,324.7058824,100.74,1734.54,1455.18,1263.64,24.3,33.3,2.3,91.3,0,3.34,0,25.3,359.04,1596.03,1149.003,113,82
2020. 9. 3,목,21300,8904.352941,324.7058824,100.74,1733.65,1455.44,1263.82,22.7,29.8,4.8,82,2.8,13.51,0,24,359.04,1596.03,1149.003,113,82
2020. 9. 4,금,21300,8904.352941,324.7058824,100.74,1733.85,1455.39,1262.88,23.3,0,2.7,63.9,10.1,21.21,0,23.7,359.04,1596.03,1149.003,113,82
2020. 9. 7,월,19000,8904.352941,324.7058824,100.74,1733.7,1454.86,1262.26,19.2,61,4.2,93.5,0,3.37,0,20.1,359.04,1596.03,1149.003,113,82
2020. 9. 8,화,18500,8904.352941,324.7058824,100.74,1733.24,1454.1,1261.1,23.4,0,4.2,71.5,9.5,21.87,0,23.1,359.04,1596.03,1149.003,113,82
2020. 9. 9,수,18500,8904.352941,324.7058824,100.74,1732.09,1453.12,1260.42,21.1,1.3,2.1,83.4,3.1,12.29,0,22.2,359.04,1596.03,1149.003,113,82
2020. 9. 10,목,18500,8904.352941,324.7058824,100.74,1731.45,1452.41,1259.65,22.8,3.9,2,75.8,9,19.17,0,24.4,359.04,1596.03,1149.003,113,82
2020. 9. 11,금,22500,8904.352941,324.7058824,100.74,1730.32,1451.11,1258.05,22.4,1.2,2.8,72.6,4.5,12.87,0,22.7,359.04,1596.03,1149.003,113,82
2020. 9. 14,월,27100,8904.352941,324.7058824,100.74,1729.2,1448.91,1256.99,21.3,0,1.8,79.3,5.7,13.86,0,22.8,359.04,1596.03,1149.003,113,82
2020. 9. 15,화,27250,8904.352941,324.7058824,100.74,1728.32,1447.61,1255.65,23,0,1.6,76.4,5.1,16.56,0,23.9,359.04,1596.03,1149.003,113,82
